return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date,snap_date,symbol_rep,volume,cbbo_median_relative_spread,moneyness_bucket_rep,underlying_rep,expiry_rep,tenor_days,snap_date_borrow,borrow_rate_proxy,borrow_source,open_interest,relative_spread,relative_spread_source,holding_years,available_volume_contracts,available_oi_contracts
2019-08-30,2019-07-31,2019-08-16,2019-08-16,AMZN_put_put_near,AMZN  190816P01800000,AMZN,put,put_near,12.39,1800.0,1866.7799377441406,1792.5700378417969,1.0,1.0,1.0,1792.5700378417969,1792.5700378417969,1.0,7.429962158203125,-0.40032589522170103,-0.23299256965158424,0.002777151191447342,1.2320165945136416,-0.9341604159821788,0.24425779546499254,16,equity_option,,,,,,,,,,,,,2019-07-31,AMZN  190816P01800000,154,0.02818999940401694,put_near,AMZN,2019-08-16,16,2019-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02818999940401694,panel_cbbo,0.043835616438356165,154,
2019-09-30,2019-08-30,2019-09-20,2019-09-20,AMZN_put_put_near,AMZN  190920P01650000,AMZN,put,put_near,8.52,1650.0,1776.2899780273438,1794.1600036621094,1.0,1.0,1.0,1794.1600036621094,1794.1600036621094,1.0,0.0,-1.0,-0.11850920506325241,0.0013688504784080653,0.8193821131844602,-0.5431526303871976,0.28148134373426437,21,equity_option,,,,,,,,,,,,,2019-08-30,AMZN  190920P01650000,28,0.04034582132564837,put_near,AMZN,2019-09-20,21,2019-08-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.04034582132564837,panel_cbbo,0.057534246575342465,28,
2019-10-31,2019-09-30,2019-10-18,2019-10-18,AMZN_put_put_near,AMZN  191018P01600000,AMZN,put,put_near,4.38,1600.0,1735.9100341796875,1757.5100708007812,1.0,1.0,1.0,1757.5100708007812,1757.5100708007812,1.0,0.0,-1.0,-0.12987325959551807,0.0012465949447286867,0.8309406299992266,-0.7789468302528029,0.2979009028792382,18,equity_option,,,,,,,,,,,,,2019-09-30,AMZN  191018P01600000,445,0.029850746268656747,put_near,AMZN,2019-10-18,18,2019-09-30,0.1508791664819812,option_parity_implied_borrow_proxy_same_expiry,,0.029850746268656747,panel_cbbo,0.049315068493150684,445,
2019-11-29,2019-10-31,2019-11-15,2019-11-15,AMZN_put_put_near,AMZN  191115P01700000,AMZN,put,put_near,4.7,1700.0,1776.6600036621094,1739.4900512695312,1.0,1.0,1.0,1739.4900512695312,1739.4900512695312,1.0,0.0,-1.0,-0.13008958764527445,0.0033189711570411284,0.7044761095083889,-0.4649524255312878,0.19864684933423996,15,equity_option,,,,,,,,,,,,,2019-10-31,AMZN  191115P01700000,47,0.04301075268817208,put_near,AMZN,2019-11-15,15,2019-10-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.04301075268817208,panel_cbbo,0.0410958904109589,47,
2019-12-31,2019-11-29,2019-12-20,2019-12-20,AMZN_put_put_near,AMZN  191220P01675000,AMZN,put,put_near,2.62,1675.0,1800.8000183105469,1786.4999389648438,1.0,1.0,1.0,1786.4999389648438,1786.4999389648438,1.0,0.0,-1.0,-0.07140132322335885,1.382097612621981e-05,0.5901175499083245,-0.30202024282045015,0.21634549857378008,21,equity_option,,,,,,,,,,,,,2019-11-29,AMZN  191220P01675000,110,0.04793028322440082,put_near,AMZN,2019-12-20,21,2019-11-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.04793028322440082,panel_cbbo,0.057534246575342465,110,
2020-01-31,2019-12-31,2020-01-17,2020-01-17,AMZN_put_put_near,AMZN  200117P01750000,AMZN,put,put_near,5.15,1750.0,1847.8399658203125,1864.7200012207031,1.0,1.0,1.0,1864.7200012207031,1864.7200012207031,1.0,0.0,-1.0,-0.12099413777647944,0.0013621685025752425,0.8336206551687758,-0.544396595023124,0.2083073769450188,17,equity_option,,,,,,,,,,,,,2019-12-31,AMZN  200117P01750000,107,0.027149321266968226,put_near,AMZN,2020-01-17,17,2019-12-31,0.06041559675068993,option_parity_implied_borrow_proxy_same_expiry,,0.027149321266968226,panel_cbbo,0.04657534246575343,107,
2020-02-28,2020-01-31,2020-02-21,2020-02-21,AMZN_put_put_near,AMZN  200221P01900000,AMZN,put,put_near,12.92,1900.0,2008.7199401855469,2095.970001220703,1.0,1.0,1.0,2095.970001220703,2095.970001220703,1.0,0.0,-1.0,-0.1719031725288916,2.8295975884483828e-05,1.2337665153120982,-0.7919484185136039,0.2705643753409386,21,equity_option,,,,,,,,,,,,,2020-01-31,AMZN  200221P01900000,196,0.02900354000911285,put_near,AMZN,2020-02-21,21,2020-01-31,0.002763447606695986,option_parity_implied_borrow_proxy_same_expiry,,0.02900354000911285,panel_cbbo,0.057534246575342465,196,
2020-03-31,2020-02-28,2020-03-20,2020-03-20,AMZN_put_put_near,AMZN  200320P01800000,AMZN,put,put_near,67.25,1800.0,1883.75,1846.0899353027344,1.0,1.0,1.0,1846.0899353027344,1846.0899353027344,1.0,0.0,-1.0,-0.37075285779012784,0.0,1.6992586728330425,-2.3589920858236297,0.4646105679631233,21,equity_option,,,,,,,,,,,,,2020-02-28,AMZN  200320P01800000,244,0.027839514917049675,put_near,AMZN,2020-03-20,21,2020-02-28,0.2608842852122575,option_parity_implied_borrow_proxy_same_expiry,,0.027839514917049675,panel_cbbo,0.057534246575342465,244,
2020-04-30,2020-03-31,2020-04-17,2020-04-17,AMZN_put_put_near,AMZN  200417P01850000,AMZN,put,put_near,34.02,1850.0,1949.7200012207031,2375.0,1.0,1.0,1.0,2375.0,2375.0,1.0,0.0,-1.0,-0.26237453948104267,0.003762336874159556,1.3311617766031687,-1.7677282827354688,0.44493546823263164,17,equity_option,,,,,,,,,,,,,2020-03-31,AMZN  200417P01850000,381,0.048240227195352633,put_near,AMZN,2020-04-17,17,2020-03-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.048240227195352633,panel_cbbo,0.04657534246575343,381,
2020-05-29,2020-04-30,2020-05-15,2020-05-15,AMZN_put_put_near,AMZN  200515P02300000,AMZN,put,put_near,36.24,2300.0,2473.9999389648438,2409.7799682617188,1.0,1.0,1.0,2409.7799682617188,2409.7799682617188,1.0,0.0,-1.0,-0.24073193468210546,0.0014342119057471848,1.4972470535747577,-3.0815848869147047,0.4391873112559318,15,equity_option,,,,,,,,,,,,,2020-04-30,AMZN  200515P02300000,170,0.033757418495999184,put_near,AMZN,2020-05-15,15,2020-04-30,0.5,option_parity_implied_borrow_proxy_same_expiry,,0.033757418495999184,panel_cbbo,0.0410958904109589,170,
2020-06-30,2020-05-29,2020-06-19,2020-06-19,AMZN_put_put_near,AMZN  200619P02250000,AMZN,put,put_near,18.7,2250.0,2442.3699951171875,2675.0100708007812,1.0,1.0,1.0,2675.0100708007812,2675.0100708007812,1.0,0.0,-1.0,-0.155343472373826,0.0024083740663455072,1.3556082330336112,-1.181788536716482,0.3200042472720147,21,equity_option,,,,,,,,,,,,,2020-05-29,AMZN  200619P02250000,43,0.04498846640375034,put_near,AMZN,2020-06-19,21,2020-05-29,0.1740146175208784,option_parity_implied_borrow_proxy_same_expiry,,0.04498846640375034,panel_cbbo,0.057534246575342465,43,
2020-07-31,2020-06-30,2020-07-17,2020-07-17,AMZN_put_put_near,AMZN  200717P02600000,AMZN,put,put_near,16.55,2600.0,2758.8198852539062,2961.9699096679688,1.0,1.0,1.0,2961.9699096679688,2961.9699096679688,1.0,0.0,-1.0,-0.2793997128354579,0.005706667192459173,1.9617486476683133,-2.724528964090574,0.3520625603318214,17,equity_option,,,,,,,,,,,,,2020-06-30,AMZN  200717P02600000,191,0.03536273034998611,put_near,AMZN,2020-07-17,17,2020-06-30,0.4080375912483558,option_parity_implied_borrow_proxy_same_expiry,,0.03536273034998611,panel_cbbo,0.04657534246575343,191,
2020-08-31,2020-07-31,2020-08-21,2020-08-21,AMZN_put_put_near,AMZN  200821P03000000,AMZN,put,put_near,41.84,3000.0,3164.6798706054688,3284.7198486328125,1.0,1.0,1.0,3284.7198486328125,3284.7198486328125,1.0,0.0,-1.0,-0.24601021469815795,5.011157834291902e-08,2.4003245456731173,-1.9937060064970353,0.34496259704828247,21,equity_option,,,,,,,,,,,,,2020-07-31,AMZN  200821P03000000,214,0.042309687122648806,put_near,AMZN,2020-08-21,21,2020-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.042309687122648806,panel_cbbo,0.057534246575342465,214,
2020-09-30,2020-08-31,2020-09-18,2020-09-18,AMZN_put_put_near,AMZN  200918P03300000,AMZN,put,put_near,50.0,3300.0,3450.9600830078125,2954.9099731445312,1.0,1.0,1.0,2954.9099731445312,2954.9099731445312,1.0,345.09002685546875,5.901800537109375,-0.26835249332735117,0.002433339392206789,2.43894980608284,-2.537292478445842,0.36719110869169236,18,equity_option,,,,,,,,,,,,,2020-08-31,AMZN  200918P03300000,186,0.02661247883116901,put_near,AMZN,2020-09-18,18,2020-08-31,0.006216555689737764,option_parity_implied_borrow_proxy_same_expiry,,0.02661247883116901,panel_cbbo,0.049315068493150684,186,
2020-10-30,2020-09-30,2020-10-16,2020-10-16,AMZN_put_put_near,AMZN  201016P03000000,AMZN,put,put_near,45.08,3000.0,3148.7298583984375,3272.7099609375,1.0,1.0,1.0,3272.7099609375,3272.7099609375,1.0,0.0,-1.0,-0.260714033310342,0.0019520824537385276,2.0901047614600854,-2.7684137795858135,0.4173903286099435,16,equity_option,,,,,,,,,,,,,2020-09-30,AMZN  201016P03000000,215,0.023080137834236104,put_near,AMZN,2020-10-16,16,2020-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.023080137834236104,panel_cbbo,0.043835616438356165,215,
2020-11-30,2020-10-30,2020-11-20,2020-11-20,AMZN_put_put_near,AMZN  201120P02800000,AMZN,put,put_near,58.0,2800.0,3036.14990234375,3099.4000244140625,1.0,1.0,1.0,3099.4000244140625,3099.4000244140625,1.0,0.0,-1.0,-0.23995950002253616,7.25493559547763e-09,2.269405262083648,-2.7749021056309715,0.5076228035569192,21,equity_option,,,,,,,,,,,,,2020-10-30,AMZN  201120P02800000,702,0.01669974020496004,put_near,AMZN,2020-11-20,21,2020-10-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01669974020496004,panel_cbbo,0.057534246575342465,702,
2020-12-31,2020-11-30,2020-12-18,2020-12-18,AMZN_put_put_near,AMZN  201218P03000000,AMZN,put,put_near,33.23,3000.0,3168.0398559570312,3201.6500854492188,1.0,1.0,1.0,3201.6500854492188,3201.6500854492188,1.0,0.0,-1.0,-0.19086241739200263,0.0020980822034312578,1.8196460834353945,-1.5404597934449953,0.3007308748126031,18,equity_option,,,,,,,,,,,,,2020-11-30,AMZN  201218P03000000,301,0.013114754098360609,put_near,AMZN,2020-12-18,18,2020-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.013114754098360609,panel_cbbo,0.049315068493150684,301,
2021-01-29,2020-12-31,2021-01-15,2021-01-15,AMZN_put_put_near,AMZN  210115P03100000,AMZN,put,put_near,21.26,3100.0,3256.929931640625,3104.2498779296875,1.0,1.0,1.0,3104.2498779296875,3104.2498779296875,1.0,0.0,-1.0,-0.18554496264830578,0.0012643375235194892,1.7123004579423813,-1.6904927679808708,0.29138147722482677,15,equity_option,,,,,,,,,,,,,2020-12-31,AMZN  210115P03100000,397,0.02040818949947485,put_near,AMZN,2021-01-15,15,2020-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02040818949947485,panel_cbbo,0.0410958904109589,397,
2021-02-26,2021-01-29,2021-02-19,2021-02-19,AMZN_put_put_near,AMZN  210219P03100000,AMZN,put,put_near,88.66,3100.0,3206.199951171875,3249.89990234375,1.0,1.0,1.0,3249.89990234375,3249.89990234375,1.0,0.0,-1.0,-0.32940839992446613,5.812868365475836e-07,2.805919326388248,-3.0510223360238626,0.45149304009675983,21,equity_option,,,,,,,,,,,,,2021-01-29,AMZN  210219P03100000,67,0.011095973038751126,put_near,AMZN,2021-02-19,21,2021-01-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.011095973038751126,panel_cbbo,0.057534246575342465,67,
2021-03-31,2021-02-26,2021-03-19,2021-03-19,AMZN_put_put_near,AMZN  210319P03000000,AMZN,put,put_near,56.5,3000.0,3092.9299926757812,3074.960021972656,1.0,1.0,1.0,3074.960021972656,3074.960021972656,1.0,0.0,-1.0,-0.3347436706415213,0.0,2.7139623532867723,-2.2231298874089234,0.33932768663167956,21,equity_option,,,,,,,,,,,,,2021-02-26,AMZN  210319P03000000,197,0.013951589207883832,put_near,AMZN,2021-03-19,21,2021-02-26,0.0017031542597261303,option_parity_implied_borrow_proxy_same_expiry,,0.013951589207883832,panel_cbbo,0.057534246575342465,197,
2021-04-30,2021-03-31,2021-04-16,2021-04-16,AMZN_put_put_near,AMZN  210416P02800000,AMZN,put,put_near,6.05,2800.0,3094.0798950195312,3399.4400024414062,1.0,1.0,1.0,3399.4400024414062,3399.4400024414062,1.0,0.0,-1.0,-0.07977784324234115,0.0,0.9609721621598085,-1.112632702591858,0.34461570495367044,16,equity_option,,,,,,,,,,,,,2021-03-31,AMZN  210416P02800000,313,0.039525691699604744,put_near,AMZN,2021-04-16,16,2021-03-31,0.08841091565942723,option_parity_implied_borrow_proxy_same_expiry,,0.039525691699604744,panel_cbbo,0.043835616438356165,313,
2021-06-30,2021-04-30,2021-05-21,2021-05-21,AMZN_put_put_near,AMZN  210521P03350000,AMZN,put,put_near,38.44,3350.0,3467.4200439453125,3203.080139160156,1.0,1.0,1.0,3203.080139160156,3203.080139160156,1.0,146.9198608398442,2.8220567336067695,-0.27058274131564813,0.0024287443311932473,2.6570635272311494,-1.6450649922893845,0.25693783398866654,21,equity_option,,,,,,,,,,,,,2021-04-30,AMZN  210521P03350000,322,0.015064337438637155,put_near,AMZN,2021-05-21,21,2021-04-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.015064337438637155,panel_cbbo,0.057534246575342465,322,
2021-07-30,2021-06-30,2021-07-16,2021-07-16,AMZN_put_put_near,AMZN  210716P03300000,AMZN,put,put_near,15.22,3300.0,3440.159912109375,3573.6300659179688,1.0,1.0,1.0,3573.6300659179688,3573.6300659179688,1.0,0.0,-1.0,-0.1770143747299326,4.054285539664959e-08,1.8756201984106093,-1.2973157218896123,0.21795002351999287,16,equity_option,,,,,,,,,,,,,2021-06-30,AMZN  210716P03300000,128,0.04500223940178762,put_near,AMZN,2021-07-16,16,2021-06-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.04500223940178762,panel_cbbo,0.043835616438356165,128,
2021-08-31,2021-07-30,2021-08-20,2021-08-20,AMZN_put_put_near,AMZN  210820P03200000,AMZN,put,put_near,31.86,3200.0,3327.5900268554688,3199.949951171875,1.0,1.0,1.0,3199.949951171875,3199.949951171875,1.0,0.050048828125,-0.9984291014398933,-0.24954959637914678,6.215296726376233e-08,2.5433511012383887,-1.551213142861883,0.25325076440572747,21,equity_option,,,,,,,,,,,,,2021-07-30,AMZN  210820P03200000,711,0.03114623716506112,put_near,AMZN,2021-08-20,21,2021-07-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.03114623716506112,panel_cbbo,0.057534246575342465,711,
2021-09-30,2021-08-31,2021-09-17,2021-09-17,AMZN_put_put_near,AMZN  210917P03300000,AMZN,put,put_near,10.05,3300.0,3470.790100097656,3462.5201416015625,1.0,1.0,1.0,3462.5201416015625,3462.5201416015625,1.0,0.0,-1.0,-0.1460009143730882,0.0032641820406111794,1.7120037392725742,-1.0746177309356675,0.18168728290796277,17,equity_option,,,,,,,,,,,,,2021-08-31,AMZN  210917P03300000,165,0.03383041876765729,put_near,AMZN,2021-09-17,17,2021-08-31,0.21160738125270145,option_parity_implied_borrow_proxy_same_expiry,,0.03383041876765729,panel_cbbo,0.04657534246575343,165,
2021-10-29,2021-09-30,2021-10-15,2021-10-15,AMZN_put_put_near,AMZN  211015P03150000,AMZN,put,put_near,30.52,3150.0,3285.039978027344,3409.0200805664062,1.0,1.0,1.0,3409.0200805664062,3409.0200805664062,1.0,0.0,-1.0,-0.22470559204712431,0.0031113934555605707,2.0656422414427733,-1.991393917668983,0.27733294342756276,15,equity_option,,,,,,,,,,,,,2021-09-30,AMZN  211015P03150000,113,0.02172673061965255,put_near,AMZN,2021-10-15,15,2021-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02172673061965255,panel_cbbo,0.0410958904109589,113,
2021-11-30,2021-10-29,2021-11-19,2021-11-19,AMZN_put_put_near,AMZN  211119P03100000,AMZN,put,put_near,9.2,3100.0,3372.4301147460938,3676.5701293945312,1.0,1.0,1.0,3676.5701293945312,3676.5701293945312,1.0,0.0,-1.0,-0.10368258511196159,0.0,1.4652695073201298,-1.0180872418196643,0.2406303293347359,21,equity_option,,,,,,,,,,,,,2021-10-29,AMZN  211119P03100000,193,0.028727783618089482,put_near,AMZN,2021-11-19,21,2021-10-29,0.19767231056623427,option_parity_implied_borrow_proxy_same_expiry,,0.028727783618089482,panel_cbbo,0.057534246575342465,193,
2021-12-31,2021-11-30,2021-12-17,2021-12-17,AMZN_put_put_near,AMZN  211217P03400000,AMZN,put,put_near,52.97,3400.0,3507.0700073242188,3400.3500366210938,1.0,1.0,1.0,3400.3500366210938,3400.3500366210938,1.0,0.0,-1.0,-0.3362687235264519,5.218255316240152e-06,2.7669884626704713,-2.6645579581709598,0.32290455127954476,17,equity_option,,,,,,,,,,,,,2021-11-30,AMZN  211217P03400000,115,0.017232574515136937,put_near,AMZN,2021-12-17,17,2021-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.017232574515136937,panel_cbbo,0.04657534246575343,115,
2022-01-31,2021-12-31,2022-01-21,2022-01-21,AMZN_put_put_near,AMZN  220121P03200000,AMZN,put,put_near,27.55,3200.0,3334.339904785156,2852.860107421875,1.0,1.0,1.0,2852.860107421875,2852.860107421875,1.0,347.139892578125,11.600359077245916,-0.21597399698573652,0.004158929830436928,2.3543310447528176,-1.2089365784021275,0.2232547308087349,21,equity_option,,,,,,,,,,,,,2021-12-31,AMZN  220121P03200000,75,0.0388665990873959,put_near,AMZN,2022-01-21,21,2021-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.0388665990873959,panel_cbbo,0.057534246575342465,75,
2022-02-28,2022-01-31,2022-02-18,2022-02-18,AMZN_put_put_near,AMZN  220218P02900000,AMZN,put,put_near,75.7,2900.0,2991.4700317382812,3052.030029296875,1.0,1.0,1.0,3052.030029296875,3052.030029296875,1.0,0.0,-1.0,-0.4044653899446182,0.0,2.5640896959344057,-3.4662766536979035,0.34313753932714464,18,equity_option,,,,,,,,,,,,,2022-01-31,AMZN  220218P02900000,33,0.023010567652833817,put_near,AMZN,2022-02-18,18,2022-01-31,0.3067778052404263,option_parity_implied_borrow_proxy_same_expiry,,0.023010567652833817,panel_cbbo,0.049315068493150684,33,
2022-04-29,2022-02-28,2022-03-18,2022-03-18,AMZN_put_put_near,AMZN  220318P02950000,AMZN,put,put_near,67.0,2950.0,3071.2600708007812,3225.0100708007812,1.0,1.0,1.0,3225.0100708007812,3225.0100708007812,1.0,0.0,-1.0,-0.32323201535439894,0.0038979812615009624,2.5095762956054766,-2.8559827398889652,0.36593109170198435,18,equity_option,,,,,,,,,,,,,2022-02-28,AMZN  220318P02950000,72,0.02519943712670641,put_near,AMZN,2022-03-18,18,2022-02-28,0.0910226529688026,option_parity_implied_borrow_proxy_same_expiry,,0.02519943712670641,panel_cbbo,0.049315068493150684,72,
2022-05-31,2022-04-29,2022-05-20,2022-05-20,AMZN_put_put_near,AMZN  220520P02400000,AMZN,put,put_near,78.04,2400.0,2485.6300354003906,2151.820068359375,1.0,1.0,1.0,2151.820068359375,2151.820068359375,1.0,248.179931640625,2.1801631424990386,-0.3306031727292,0.0005438116848997046,2.172233907778475,-2.558243980096208,0.49038310090303416,21,equity_option,,,,,,,,,,,,,2022-04-29,AMZN  220520P02400000,478,0.02166014464038038,put_near,AMZN,2022-05-20,21,2022-04-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02166014464038038,panel_cbbo,0.057534246575342465,478,
2022-06-30,2022-05-31,2022-06-17,2022-06-17,AMZN_put_put_near,AMZN  220617P02275000,AMZN,put,put_near,51.05,2275.0,2404.1900634765625,106.22000122070312,1.0,20.0,20.0,2124.4000244140625,2124.4000244140625,1.0,150.5999755859375,1.9500484933582274,-0.31058969018970395,0.007356999176998056,1.8172385536336675,-2.8802117931518083,0.49649245480299,17,equity_option,,,,,,,,,,,,,2022-05-31,AMZN  220617P02275000,15,0.023548642163457104,put_near,AMZN,2022-06-17,17,2022-05-31,0.1822694049582932,option_parity_implied_borrow_proxy_same_expiry,,0.023548642163457104,panel_cbbo,0.04657534246575343,15,
2022-07-29,2022-06-30,2022-07-15,2022-07-15,AMZN_put_put_near,AMZN  220715P00100000,AMZN,put,put_near,1.85,100.0,106.20999908447266,113.5500030517578,20.0,20.0,1.0,113.55000305175778,113.55000305175778,1.0,0.0,-1.0,-0.2417464994831421,0.00011745796292639873,0.06763208987385248,-0.11355378404338978,0.4992211008667946,15,equity_option,,,,,,,,,,,,,2022-06-30,AMZN  220715P00100000,1391,0.010928961748633888,put_near,AMZN,2022-07-15,15,2022-06-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.010928961748633888,panel_cbbo,0.0410958904109589,1391,
2022-08-31,2022-07-29,2022-08-19,2022-08-19,AMZN_put_put_near,AMZN  220819P00130000,AMZN,put,put_near,2.16,130.0,134.9499969482422,138.22999572753906,20.0,20.0,1.0,138.22999572753906,138.22999572753906,1.0,0.0,-1.0,-0.32832032508350945,0.00010399390534891024,0.11715977519622163,-0.09987452113063933,0.3623370035052299,21,equity_option,,,,,,,,,,,,,2022-07-29,AMZN  220819P00130000,4337,0.009049773755656116,put_near,AMZN,2022-08-19,21,2022-07-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.009049773755656116,panel_cbbo,0.057534246575342465,4337,
2022-09-30,2022-08-31,2022-09-16,2022-09-16,AMZN_put_put_near,AMZN  220916P00120000,AMZN,put,put_near,1.8,120.0,126.7699966430664,123.52999877929688,20.0,20.0,1.0,123.52999877929688,123.52999877929688,1.0,0.0,-1.0,-0.24157653165226953,0.0002706734589417025,0.08327642883065593,-0.11198627968495067,0.43118495169878013,16,equity_option,,,,,,,,,,,,,2022-08-31,AMZN  220916P00120000,418,0.011494252873563229,put_near,AMZN,2022-09-16,16,2022-08-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.011494252873563229,panel_cbbo,0.043835616438356165,418,
2022-10-31,2022-09-30,2022-10-21,2022-10-21,AMZN_put_put_near,AMZN  221021P00105000,AMZN,put,put_near,2.25,105.0,113.0,119.31999969482422,20.0,20.0,1.0,119.31999969482422,119.31999969482422,1.0,0.0,-1.0,-0.2361614355516799,0.0002873954654595884,0.0841091217195981,-0.10149792028346116,0.5112168917536737,21,equity_option,,,,,,,,,,,,,2022-09-30,AMZN  221021P00105000,653,0.006153846153846023,put_near,AMZN,2022-10-21,21,2022-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006153846153846023,panel_cbbo,0.057534246575342465,653,
2022-11-30,2022-10-31,2022-11-18,2022-11-18,AMZN_put_put_near,AMZN  221118P00095000,AMZN,put,put_near,1.43,95.0,102.44000244140624,94.13999938964844,20.0,20.0,1.0,94.13999938964844,94.13999938964844,1.0,0.8600006103515625,-0.39860097178212406,-0.23806298977837612,5.851391055223951e-05,0.0703666398722438,-0.09335801124971721,0.4801062735915185,18,equity_option,,,,,,,,,,,,,2022-10-31,AMZN  221118P00095000,333,0.006825938566552908,put_near,AMZN,2022-11-18,18,2022-10-31,0.0066874980572537825,option_parity_implied_borrow_proxy_same_expiry,,0.006825938566552908,panel_cbbo,0.049315068493150684,333,
